,Date,User,Tweet
3993,2022-05-05 05:36:34+00:00,_EleApeh,The bar is so low that everyone wants to be President of Nigeria.🤦‍♀️
3994,2022-05-05 05:27:45+00:00,peterkalusky,"Any Elected President of Nigeria will Serve Nigeria with all his or her Heart, that’s never the Question, The main question is will you know what needs to be done. Do you have the Charisma."
3995,2022-05-05 05:26:25+00:00,Skygirl_Angie,"God please do everything within your power to make Peter Obi the president of Nigeria come 2023,🙏 everything he promise to do for Nigerians has backings as he has previously done same during his 8years as Anambra state Governor. #PeterObi4President2023"
3996,2022-05-05 05:24:04+00:00,adeade1,"@ArchKume @MoghaluKingsley You’re both wrong. It’s not about what anyone say or do or tag, it’s about hope. It’s about him. The next president of Nigeria needs to be a dealer in HOPE. IF implies a gamble, not sure, uncertain.
WHEN implies HOPE and Believe in one’s self."
3997,2022-05-05 05:18:35+00:00,Mansaah_Musa,"I believe Nigerians will love to see his impact in Lagos State spread across the 36 state of the federation which is why Nigerians should vote in Bola Ahmed Tinubu as President of Nigeria come 2023.
https://t.co/ovtpABtAuz"
3998,2022-05-05 05:18:04+00:00,durubrian,"Everybody wants to be president of Nigeria.

The bar has never been this low.

😑😑😑 https://t.co/Y5zjR0CJkY"
3999,2022-05-05 05:17:04+00:00,AhmadKehindeOl1,"@daheeruadamu @farooqkperogi Ok sir, insha Allaah we will give you invitation to his swearing-in ceremony as the next president of Nigeria 🇳🇬 come 2023 biqudratiLlaah."
4000,2022-05-05 05:15:17+00:00,princefaith85,@renoomokri You are even making us stronger by all this you are saying...we don't want Atiku simple ...he will never win this election....you are trying to under rate the power of the youth...watch how the game unfold...we need a Nigerian to be the president of Nigeria and its @PeterObi
4001,2022-05-05 05:14:46+00:00,emmay1111,@atiku Baba Dubai can never be the president of Nigeria. Never!
4002,2022-05-05 05:13:50+00:00,JamesChuka5,Means United Nations is aware the impostor Mohamed Buhari wearing face mask in Aso Rock Abuja as president of Nigeria was dead @antonioguterres @vonderleyen @EU_commission @EmmanuelMacron @USPressSec @USAmbUNReform @Isrealipm @UNHumanRights @Ukpariments @CanadianPM @potus45 https://t.co/2PHuRV45j0
4003,2022-05-05 05:11:24+00:00,princefaith85,@renoomokri All those are fake votes..under aged children voting...you guys made them think they have the biggest votes because of the way you hype their voting strength from the beginning..so are you telling me they can't vote for a Nigerian to become the president of Nigeria irrespective
4004,2022-05-05 05:08:02+00:00,MaziKanuntaKanu,"Someone is using @MBuhari name, to go back to his original ambition...war on the Igbo. They're ignoring ISWAP, Miyetti Allah &amp; BOKO HARAM that have surrounded Abuja. 
It's sad watching the President of Nigeria, @CatrionaLaing1 touring the North at the detriment of #Biafrans. https://t.co/g4P7BklboL"
4005,2022-05-05 04:51:49+00:00,Chinazadey4u,"This Hala Madrid I'm seeing up and dan, is he the new president of Nigeria?"
4006,2022-05-05 04:34:54+00:00,tweetJudon,"It's too shallow to think that because SE does not have almajirais crowd therefore no Igbo man will become president of Nigeria.

With all the almajirais under Buhari's foot yet he lost in 2003, 2007 and 2011?

You guys should stop disrespecting SE unnecessarily."
4007,2022-05-05 04:27:36+00:00,Kinsily,"Everybody just dey declare to run for president of Nigeria.

Pastor Tunde Bakari became the 16th Nigerian to do so.

Who go borrow me #100m for the form?"
4008,2022-05-05 04:14:48+00:00,remeokoigun,"PMB has not just lowered the bar, but distroyed it completely. That's why even Hyenas &amp; Jackals want to become the President of Nigeria 2023"
4009,2022-05-05 04:04:26+00:00,GbengaM09931452,@officialABAT Our incoming president of Nigeria by God's grace
4010,2022-05-05 03:58:13+00:00,Frankekechukwu,"Electing Buhari as President of Nigeria brought Presidential standard to minus zero!

Now, everyone want to be President of Nigeria.

None of them except one has a plan to put things right!

I stand with @atiku"
4011,2022-05-05 03:10:45+00:00,OriarewoSamuel,When you see political criminals aspiring to be president of Nigeria is a clear sign of a corrupt political system I stand with peter obi for president.#PeterObi4President #PeterObi4President2023
4012,2022-05-05 03:02:19+00:00,OriarewoSamuel,When you see political criminals aspiring to be president of Nigeria is a clear sign of a corrupt political system.
4013,2022-05-05 02:49:43+00:00,Slimchineme,@WHAAsstSecty @jguaido @usembassyve 🤣🤣🤣🤣🤣I am the president of Nigeria
4014,2022-05-05 01:54:33+00:00,MiriEnweIlo,@atiku @officialABAT @kfayemi @GovWike @ChibuikeAmaechi @bukolasaraki @MBuhari why is that now it is the turn of the southeast to present the next President of Nigeria 🇳🇬 @PeterObi for justice fairness and equity everyone is jumping into the arena?@OfficialPDPNig #2023Elections
4015,2022-05-05 01:39:34+00:00,AmooOlaoluwaIs1,Funny how everyone wants to become the next president of NIGERIA.
4016,2022-05-05 01:24:40+00:00,GiftUmunna1,"@SaharaReporters Sowore I want to ask u a question, who are u referring as Buhari, is ds clown 🤡 here d Buhari u know, y is d world so wicked like ds, being calling someone dat is dead 5 yrs president of Nigeria, Jesus Christ 🙄🙄? Why ds atrocities, God Almighty will judge y'all in wrath Amen!"
4017,2022-05-05 00:51:47+00:00,Easy_Money007,"Prophet TB Joshua Prophecy shall come to pass, that come 2023 Akwa  Man shall become the President of Nigeria and the dream shall actualize. 
#LetGodswillbedoneinNigeria# 
#Nigeria!!!saiAkpabio#
#LetGodswillbedonecome2023# https://t.co/a4lOP9rA6E"
4018,2022-05-05 00:50:27+00:00,Sir_Yosman,"@AluyoCollins @lez_stain @firstladyship Power rotation,  the power is supposed to go to the South and if you really wanna honest with yourself,  it is the south east who have not gotten the chance to produce the president of nigeria,  what is difficult in having a south east in the general poll ? Huh?"
4019,2022-05-05 00:40:34+00:00,amnotyourdaniel,@LAUGHING2212 @Lima_modu When my grandfather becomes the president of Nigeria I'll make sure he exports  and exchange stupid like you for coffee
4020,2022-05-05 00:03:51+00:00,LekeOluseyi,@KarangwaMikee Who will become President of Nigeria in 2023?
4021,2022-05-04 23:31:19+00:00,Dnellspec,Who's the next president of Nigeria?? https://t.co/q7kSaUbWtJ
4022,2022-05-04 23:27:21+00:00,DanielAdindu,"@HAHayatu @Mustie01 Peter Obi is not desperate to be the President of Nigeria let alone Vice President. We the supporters were the ones who pushed him into the contest. If he loses in the primaries, let him go back to his private business. He has a life outside politics.
PETER OBI IS NOT DESPERATE."
4023,2022-05-04 23:24:58+00:00,slchizzy,And the president of Nigeria said he will deal with the tiny dot. You took it for granted. Are you not Mad 😂😂😂 https://t.co/IXU6or5RGJ
4024,2022-05-04 23:22:17+00:00,Zarmaomar,President of Nigeria Online https://t.co/0W5XJxVyzQ
4025,2022-05-04 23:20:40+00:00,MGcfr,"GOV. FINTIRI  RECEIVES OSIBANJO

Governor Fintiri Wednesday received the Vice President of Nigeria Professor Yemi Osinbajo at the Yola International Airport, 

The Governor accompanied the Vice President who's a Presidential aspirant on the platform of APC to the Lamido's palace. https://t.co/8i5inPQQmD"
4026,2022-05-04 23:14:31+00:00,kabiru_matazu,"Umaru Musa Yar'Adua

Former President of Nigeria (2007-2010)

Umaru Musa Yar'Adua (16 August 1951 – 5 May 2010) was a Nigerian politician who was the President of Nigeria from 2007 to 2010. He was declared the winner of the Nigerian presidential election held on 21 April 2007, https://t.co/PnTVcxAFVB"
4027,2022-05-04 22:59:59+00:00,minaewah,"""My reason for aspiring for the office of the President of Nigeria is to serve the Nigerian people. I have no other reason or objective except to serve.""

~ VP Osinbajo during his visit to Taraba&amp; Adamawa States in continuation of his engagements with stakeholders of the APC. ~ https://t.co/uXBk2w3loF"
4028,2022-05-04 22:57:55+00:00,Santos09909,"7yrs of this period is under Northern Army General who is the president of Nigeria. 

We need a president who understands his constitutional duties and is capable to carry them out effectively. 

#PeterObi4President2023 
#PeterObi4President 
#peterobi2023 https://t.co/Y429LCcUng"
4029,2022-05-04 22:57:43+00:00,megahomedesign,@APOSTLESULEMAN The present occupier has reduced the standard of the president of Nigeria
4030,2022-05-04 22:57:06+00:00,N_obadan,"@OfficialPDPNig Atiku should be supported by all because he, Atiku is the only man who can take power back from the ruling party. I appeal to all my uncles from the South East and South South to support Atiku to be the next president of Nigeria. Long live Nigeria."
4031,2022-05-04 22:56:51+00:00,PhilipNwosu9,The expressions of wise Nigerians that Peter Obi be installed as the next president of Nigeria is not a premeditated move targeted at curing the Political marginalization visited on the South East Rather it is a well calculated move aimed at curing the frustrations of Nigeria. https://t.co/8QeIQzCOPD
4032,2022-05-04 22:55:47+00:00,OsinbajoVanguad,"“My reason for aspiring for the office of the President of Nigeria is to serve the Nigerian people. I have no other reason or objective except to serve""

- Osinbajo @ProfOsinbajo https://t.co/PGNY2yCjNV"
4033,2022-05-04 22:55:46+00:00,Krix95153619,"@channelstv Yeye,,everyone wants to be the president of Nigeria, so unfortunate, Buhari has so much lowered the bar with his incompetence that some who couldn't make as a local council chairman wants to be president. Sorry for Nigeria, pathetic."
4034,2022-05-04 22:50:36+00:00,RealMk65408344,@VoteAtiku_2023 @atiku @OfficialPDPNig @PDPVanguard You must be our tommorow president of Nigeria Baba atiku
4035,2022-05-04 22:48:58+00:00,N_obadan,"@atiku Atiku should be supported by all because he, Atiku is the only man who can take power back from the ruling party. I appeal to all my uncles from the South East and South South to support Atiku to be the next president of Nigeria. Long live Nigeria."
4036,2022-05-04 22:48:19+00:00,RealMk65408344,@VoteAtiku_2023 My tommorow hopping to be the president of Nigeria is Baba atiku abubakar turaki
4037,2022-05-04 22:42:51+00:00,sirgreat1,"I would have declared my intention of becoming the next president of Nigeria in 2023 as others have done. The reason behind the delay is that the money for form is not yet complete. Please donation is needed and will be appreciated.

Na just #100m only.

Send a DM 4 acct details https://t.co/hBs2S49fPi"
4038,2022-05-04 22:42:21+00:00,RealMk65408344,"@VoteAtiku_2023 @safeeyan_ @abbalala3 @atiku I,really proud with you my best tommorow president of Nigeria by the god did."
4039,2022-05-04 22:23:46+00:00,IkoyiMentality,"Quoting Oshiomhole On Arise Tv Verbatim:

""My people asked me to contest for President. I am contesting for the office of the President of Nigeria. I am not contesting against Asiwaju. Those he raised are contesting too, but I was already a household name when he was a governor"""
4040,2022-05-04 22:20:26+00:00,shaqueman,"@Mr_el_Ned @adaigbo_2022 @RealOlaudah The igbos are marginalized politically cos since 1999 no igboman has occupied the Aso villa as the president of Nigeria .
Truth must be told(I'm a true son of the yorubas)."
4041,2022-05-04 22:20:17+00:00,Mcpeter042,Who will be the next president of Nigeria? https://t.co/U61WFQxegb
4042,2022-05-04 22:20:11+00:00,IykeNwos,@renoomokri Your registration realities are never gonna change. It's been like this since independence. It was same reality when OBj and Gej became president. PO will also become the President of Nigeria with the same voter registration realities. It's no rocket science.
4043,2022-05-04 22:08:59+00:00,GNyude,"@adamugarba I literally went through this comment section
And I can confidently say not only the president of Nigeria @MBuhari and his vice @ProfOsinbajo have failed us 
But the youths to an extent are so irresponsible by channeling their attention right to unnecessary issues"
4044,2022-05-04 22:08:43+00:00,ChazTitar,next president of Nigeria is? 🧐 https://t.co/WQQ4QTPF5B
4045,2022-05-04 22:05:19+00:00,nigerianguwop,"Officially addressing the rumours. No, I will not be running for President of Nigeria in 2023"
4046,2022-05-04 21:59:58+00:00,Kayodeoshinubi,"Adams Oshiomhole On Arise Tv:

""My people asked me to contest for President. So, I am contesting for the office of the President of Nigeria. I am not contesting against Asiwaju. Those he raised are contesting too, but I was already a household name when he was a governor..."""
4047,2022-05-04 21:58:48+00:00,HNwauzoije,"He is not running for a VP post but want to be the President of Nigeria. 
Neglect every news coming  from the haters, @SaharaReporters https://t.co/QJMXXFVhfq"
4048,2022-05-04 21:55:25+00:00,JejeolaE,Who is the next president of Nigeria? https://t.co/Zdjk11WRoH
